review,label
同学们，看咱们付老，像不像忍者神龟？同意的请给个眼神。太可乐啦哈哈哈哈…付老，咱家地道挖好了没？干啥呢？,开心
就像我现在的心情“我想给你幸福，却走不进你的世界，我想用我的全世界来换取一张通往你的世界的入场券，不过，那只不过是我的一厢情愿而已。我的世界，你不在乎；你的世界，我被驱逐……我真的喜欢你，闭上眼，以为我能忘记，但流下的眼泪，却没有骗到自己。”,伤心
iPhone4剪卡用户不纳入保修范围(图)】近日苹果公司官方工作人员表示：2Gsim卡剪卡后在iPhone手机上使用，存在电压不匹配问题（2G卡是1.8V，联通3G卡是国际标准3V），影响苹果电...,困惑
回覆嗯，是開心的。睇完《音乐人生》，觉得可以成功拍出一部有自己style同自己想表达既野既记录片，会系一个相当迷人既过程！多谢晒！遇见黄家正~~今晚注定失眠...期待明晚的交流会！,期待
今天在湖边看的落日,期待
对的，不过好暗，前天半夜到的这衣服我超爱井柏然你很潮，这衣服我喜欢刚下飞机喂分享图片,开心
让我哭死去吧!!!只有南京没有这待遇……羡慕忌妒恨…王力宏抵达成都保镖护驾边走边听耳机力宏有“礼”中秋夜送歌迷：“以往王力宏开演唱会，都会走下台与歌迷互动，而今晚的演唱会在中秋之夜举行，王力宏特地给歌迷准备了“大礼”，很有可能走下台去，绕着体育中心边走边唱，以零距离跟歌迷互动，共同谱写中秋夜的美好”,崇拜
古往今来，昨是今非因为贫穷、卑微和真实。,思考
震惊！十堰有一名上访人员被关进精神病院？？！！,惊讶
很多作家就是因为给孩子编故事成了名家的。比如长袜子皮皮的作者林格伦。捏哈哈哈哈哈老江的眼睛是圆圆的.瞪起来是三角的.就说啦.爱咋咋地.就讲圆圆的三角形是怎么变身的嘛不啊，完全可以编成一个哲理故事嘛！哈哈哈。“嗯，就讲个圆圆的三角形吧~~~”,好奇
《入殓师》获得最佳亚洲电影。,赞同
。在40℃中，武汉人民的呼声,疑问
我晕！我看到快90分钟的时候因为太卡就关了，足球果然是圆的。斯科尔斯补时头球绝杀对手,激动
回复呵呵，没有就好啊，脑子归自己用，不让别人乱跑马案没有偶像通知的就是你傅作义……傅作义当时就哭了,困惑
对人性最后一丝微不足道的期待都让这厮给败坏了。方舟子能跟闻一多、李公朴相提并论吗，他顶多是一个打压祖国医学精粹，丑化中国现状的美国走卒。不好意思。我十分愤怒。看不懂中国字了。道歉啊…你这些歹毒的话，莫须有的话，让天下所有正直的人不寒而栗啊…挺佩服心思缜密的人第一反应是被打者又可以炒作了甚至怀疑是不是假打我估计持这种想法的人知名度肯定远高于方舟子呃我承认我刻薄了但在一个人受到如此暴力伤害的时候即使我不赞同其观点（比如公子正在服中药）我立场鲜明支持受害者如果真是苦肉计那总有被揭穿的一天届时权当我有眼无珠,生气
囧冏～轉發微博。分享一个陈年老事，是在机场的感人故事照片里看到那谁了吗？听说当时他穿一白Tee和褐色外套讲着电话慢慢走出来，走到行李传送带旁就开始变装；当场脱下帽子和外套，套上图里的蓝Tee。歌迷们很意外，激动地说：“啊！他在穿会服，他在穿会服”（穿上了和大家一样的衣服，加入了蓝色队伍）,激动
啱你呀下欄小姐葱油雞,好奇
会微笑的狗狗......不快乐的时候看看这狗狗吧....茄子！~~~(via@趣图连连看),开心
【人生箴言】1不要攀不要比、不要自己气自己；?2活多干话少说、群众心里有秤砣；?3少吃盐多吃醋、少打麻将多散步；?4按时睡按时起、跑步游泳健身体；5夫妻爱子女孝、家和比啥都重要；?6官再大钱再多、阎王照样土里拖；?7行点善积点德、心里常念弥勒佛；?8吃点亏吃点苦、傻点笨点也是福。,思考
今晚电台节目，说说你这事情。可爱的姚晨，哈。钱不在多，在诚信，在爱心。一定要做一个对社会有用的人啊,赞同
未来中国市场的秘密武器-农村市场,期待
你给我老实待着！！还入戏了你！！！见你猴哥还不三鞠躬！難道你就是傳說的妖魔鬼怪？只有妖怪才會怕我喔你能告诉我你到底怎么了么？！给我个准确的说法！我这一刷新吓一跳一刷新率吓一跳。我心脏不好全球都知道难到你是来取我小命的moneymoneyhome，上场倒计时！！还有。。若干分钟。。。8过。真的快了啊,挑衅
谢谢大家踊跃发表，形成了一个与主流榜不尽相同的榜单来做一个音乐另类榜好了2009年无线彩玲下载第一名，舍此其谁。棉花糖:少年中国、明天过后:狮子座企宣课程规划会议中，调查一下你认为近6年来最火的6首歌。男女歌各半，必须是不同歌手唱的哦！也帮我一下问问everybody吧,感激
都有哭过电脑中病毒的时候也哭过。◆你在电脑前哭过吗？◆1、心情不好听歌的时候哭过。2、写日记得时候，哭过。3、看电影的时候，哭过。4、网上聊天的时候，哭过。5、游览以前照片的时候，哭过。6、微博的时候，哭过。7、游览文章（包括新闻，小说，博客等）的时候，哭过。8、电脑不能上网的时候，哭过。9、从来没哭过。,伤心
终于找到你啦，宝贝儿这个不可以丢，有纪念有意义滴~,疑问
突然发现我一点也不腐这个解释太淫荡。哈哈一个女孩儿，她工作很忙，男朋友过生日，开了两次party她都没有参加，男朋友为了惩罚女孩儿，在电话里不停地飞吻她，女孩儿瞬间觉得她男朋友在她心里挖了个洞，然后不停的挠啊挠~可难受了,困惑
删前快转。感动！管理还不删除？,激动
这唱的，饱含真情，真是爱得深沉啊！三峡大坝，你是我的骄傲，三峡大坝，我为你自豪，为你欢呼，我为你祝福，你的名字，比我生命更重要！额哦，我又多嘴了看图不说话。,骄傲
清啼晚霞顺和风，麻雀枝头唱春歌；红豆相思君欣赏，樱桃色借九月秋；采来一束五倍子，聆听一缕重阳钟。葡萄晶莹菩提色，流水转弯雁长空。问尔一曲知音否？烟缠斑林雾缠松。溪水流过春夏秋，没有细细的感受，雪花纷飞，心在颤抖，才知道什么是温柔。天山唱曲无尽头，鲜花绽放的时候，没跟你牵著手，倾听你的歌喉，却知道什么是依旧...~小卟咚~~请点完整篇涓涓细水流-静澜诗社,思考
关注，保定啊！陈同学一路走好！伤者早日康复！太意外了。中新网消息，16日晚在河北大学新校区被保定市某公安分局副局长李刚之子驾车撞伤的两名女生中，一陈姓女生于17日傍晚经抢救无效死亡，另一重伤者脱离危险转院治疗。,伤心
喂。看到这个心情是不是更好。哈哈。每次不爽的时候，看看老赵这张照片哈哈哈哈哈啊哈哈哈哈哈哈,开心
叼CNN证实，三名中枪遇难者乃被菲律宾警方误杀。其中一名靠墙的遇难者，则在警方用大铁槌敲打车窗時直接击中头部致死！实在是太离谱了！看到这几张图，我完全有理由相信可以避免人质受到伤害，挟持者曾多次暴露在媒体和狙击手面前，毫无遮掩，其实都是狙击手最佳“猎杀”时机，但菲警狙击手全部错过。,生气
功夫不负有心人！加油。真人版兔斯基，学得忒像了，油菜油菜。。。,赞扬
回复别瞎说，人家郭德刚还没送走呢这几个人里就郭德纲最犀利，禹总顶多就是个娱乐大众而已，其它人基本上保持沉默。送走了神医张悟本，送走了博士唐骏，送走了道士李一，送走了老板禹晋永，送走了演员郭德钢...都是曾被他们捧上神坛的主，接下来要送谁呢？每次都是集体给力，这条路下去的确是很妖的，是想灭谁就灭谁？还是转移屁民视线？。,困惑
听说有管无线上网卡叫蹭网卡的，哈哈打开电脑找无线网络，搜索之后结果发现。。。(投稿),好奇
呵呵买了N多棍装巧克力饼干..........我发誓买之前没想着跟1111联系起来...........这是命啊.............,开心
太热闹了哈···360试图派人攻击腾讯的服务器，不过腾讯由于安装了360安全卫士而幸免于难。目前，360公关部门员工正在QQ群里研讨下一步计划。,挑衅
插插，这张图特意转给你的百度是个有自知之明的诚实的娃儿~,好奇
小时候超爱的【灌篮高手】原型大揭秘，原来是模仿NBA，这才是真相。。。,好奇
丰功伟绩，与世共存。1992年6月28日，钱三强病逝，享年79岁；2009年10月31日钱学森逝世，享年100岁；2010年7月30日，钱伟长逝世，享年98岁。导弹之父、航天之父、力学之父的“三钱”永垂不朽！,崇拜
"回复哥们儿,你想多了，哈哈!看得心里乱七八糟滴这年头儿,姑娘嘴都太馋!抢手啊，还争嘴呢！至于得吗?韩国不是白菜紧缺吗?没听说黄瓜也抢手了吖?嘿嘿!介这得转！",挑衅
每一天对自己说：加油！！努力撑起心中的一片蓝天给自己的生活多一份热爱，多一份憧憬。,赞扬
草莓味超好吃哎~~~！,开心
回复这就是男人的话语！身在官场，只要细心和勤于思考，最后就会有自己的看法，写起来会一个故事接着一个故事往外跳的啊如果作者在大新年还在写作，可能是三种情况，一是他已经没有多少时间了，二是功利心太强，三是无聊之人。,思考
冒个泡儿，看看谁还在？,期待
校长亲自上阵，用气势压倒坏蛋！誓保师生安全！,骄傲
立秋了。。还是热啊~,期待
我喜欢的不是衣服，是衣服里面的东西哇～～都是我喜欢的风格2011春潮来袭细数早春十大流行趋势，纽约时装周尘埃落定，早春趋势新鲜出炉，阔脚裤、蝙蝠袖强势回温，睡衣风和水果色后生可畏。早春十大流行趋势，让你置身秀场，未卜先知。原文：,开心
感谢党正扑街!人渣！！我屋企只狗狗都系同样因为城管捉小贩的时候被摔的~但它大难不死被好心人救了~最后来我家跟我混了~希望其他的狗狗不要再遭此难有无性啊你咁残忍不尊重生命必会遭报应！商贩因城管执法摔死宠物十只小动物惨死（这些死城管、真XXXXXXX的、他们以后会遭到报应的~！！）,生气
下星期我们去这里看英仙座流星雨。阴那山：观天文星象看太阳黑子如果想跟我们去，请来这里报名求晴天啊！,期待
神作…啊…（微风…零点看这个表示鸭梨很大）试问天下谁敢用？？,好奇
美国会首次审查中国9千亿美元美国债，这次听证会就是要探讨这种特殊关系可能会对美国经济和美中关系产生的各种影响。韦塞尔引用石油大亨保罗？格蒂的话来描述目前的中美关系：“如果你欠银行100美元，是你的问题；如果你欠银行1亿美元，那就是银行的问题”。看来，美国人是不打算还钱了!,疑问
